#BioGRID Chemical Interaction ID	BioGRID Gene ID	Entrez Gene ID	Systematic Name	Official Symbol	Synonyms	Organism ID	Organism	Action	Interaction Type	Author	Pubmed ID	BioGRID Publication ID	BioGRID Chemical ID	Chemical Name	Chemical Synonyms	Chemical Brands	Chemical Source	Chemical Source ID	Molecular Formula	Chemical Type	ATC Codes	CAS Number	Curated By	Method	Method Description	Related BioGRID Gene ID	Related Entrez Gene ID	Related Systematic Name	Related Official Symbol	Related Synonyms	Related Organism ID	Related Organism	Related Type	Notes	InChIKey
30367	106543	25	RP11-83J21.1	ABL1	ABL|JTK7|bcr/abl|c-ABL|c-ABL1|p150|v-abl	9606	Homo sapiens	degradation	target	Jin YH (2020)	32153174	223638	8521	Bivalent ligand 133	Azo-PROTAC-4C|Bivalent_ligand_133	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: Azo-PROTAC-4C (CRBN:lenalidomide --- BCR-ABL:dasatinib)	-
30386	114554	9100	-	USP10	UBPO	9606	Homo sapiens	inhibitor	target	Yamanaka S (2020)	31898971	227000	9873	Subquinocin	L-Methionine, N-[[[1,2-dihydro-2-(2-methylpropyl)-1-oxo-4-isoquinolinyl]amino]carbonyl]-, methyl ester|Methyl N-[(2-isobutyl-1-oxo-1,2-dihydro-4-isoquinolinyl)carbamoyl]-L-methioninate	-	CHEMSPIDER	88297784	C20H27N3O4S	small molecule	-	-	BIOGRID	-	-	-	-	-	-	-	-	-	-	Inhibition (%) 74	MZBFFXLYQTWKNV-INIZCTEOSA-N
30432	111307	5289	-	PIK3C3	VPS34|hVps34	9606	Homo sapiens	inhibitor	target	Patten JJ (2022)	35992305	239003	9972	omipalisib	GSK2126458|GSK 2126458|Benzenesulfonamide, 2,4-difluoro-N-[2-methoxy-5-[4-(4-pyridazinyl)-6-quinolinyl]-3-pyridinyl]-|2,4-difluoro-N-(2-methoxy-5-(4-(pyridazin-4-yl)quinolin-6-yl)pyridin-3-yl)benzenesulfonamide|2,4-difluoro-N-[2-methoxy-5-(4-pyridazin-4-ylquinolin-6-yl)pyridin-3-yl]benzenesulfonamide|Omipalisib|2,4-Difluoro-N-{2-methoxy-5-[4-(4-pyridazinyl)-6-quinolinyl]-3-pyridinyl}benzenesulfonamide|2,4-difluoro-N-{2-methoxy-5-[4-(pyridazin-4-yl)quinolin-6-yl]pyridin-3-yl}benzene-1-sulfonamide	-	CHEMSPIDER	25027388	C25H17F2N5O3S	small molecule	-	1086062-66-9	BIOGRID	-	-	-	-	-	-	-	-	-	-	Indirect: PI3K and mTOR inhibitor	CGBJSGAELGCMKE-UHFFFAOYSA-N
30469	113258	7415	-	VCP	ALS14|HEL-220|HEL-S-70|IBMPFD|IBMPFD1|TERA|p97	9606	Homo sapiens	inhibitor	target	Bojkova D (2020)	32408336	223364	8581	NMS-873	Pyridine, 3-[3-(cyclopentylthio)-5-[[[2-methyl-4'-(methylsulfonyl)[1,1'-biphenyl]-4-yl]oxy]methyl]-4H-1,2,4-triazol-4-yl]-|NMS-873|MFCD28009371|3-[3-Cyclopentylsulfanyl-5-(4'-methanesulfonyl-2-methylbiphenyl-4-yloxymethyl)-[1,2,4]triazol-4-yl]-pyridine|3-[3-(Cyclopentylthio)-5-[[[2-methyl-4'-(methylsulfonyl)[1,1'-biphenyl]-4-yl]oxy]methyl]-4H-1,2,4-triazol-4-yl]-pyridine|3-[3-(Cyclopentylsulfanyl)-5-({[2-methyl-4'-(methylsulfonyl)-4-biphenylyl]oxy}methyl)-4H-1,2,4-triazol-4-yl]pyridine	-	CHEMSPIDER	29398603	C27H28N4O3S2	small molecule	-	1418013-75-8	BIOGRID	-	-	-	-	-	-	-	-	-	-	Indirect: p97 inhibitor	UJGTUKMAJVCBIS-UHFFFAOYSA-N
30525	123565	81631	-	MAP1LC3B	ATG8F|LC3B|MAP1A/1BLC3|MAP1LC3B-a	9606	Homo sapiens	degradation	autophagy-targeting protein	Takahashi D (2019)	31606272	239579	10001	Bivalent ligand 261	AUTAC1|Bivalent_ligand_261	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	AUTAC/ATTEC	Autophagosome Tethering Compound; structured as a LC3 autophagosome recruiting moiety--linker--target binding moiety; target degraded via autophagic degradation	116184	10988	-	METAP2	MAP2|MNPEP|p67|p67eIF2	9606	Homo sapiens	target	Standardized BVL Name: AUTAC1 (S-guanylation ---MetAP2:fumagillol)	-
30527	123565	81631	-	MAP1LC3B	ATG8F|LC3B|MAP1A/1BLC3|MAP1LC3B-a	9606	Homo sapiens	degradation	autophagy-targeting protein	Takahashi D (2019)	31606272	239579	10004	Bivalent ligand 262	AUTAC2|Bivalent_ligand_262	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	AUTAC/ATTEC	Autophagosome Tethering Compound; structured as a LC3 autophagosome recruiting moiety--linker--target binding moiety; target degraded via autophagic degradation	108570	2280	RP11-314N13.2	FKBP1A	FKBP-12|FKBP-1A|FKBP1|FKBP12|PKC12|PKCI2|PPIASE	9606	Homo sapiens	target	Standardized BVL Name: AUTAC2 (S-guanylation --- FKBP12:SLF)	-
30529	123565	81631	-	MAP1LC3B	ATG8F|LC3B|MAP1A/1BLC3|MAP1LC3B-a	9606	Homo sapiens	degradation	autophagy-targeting protein	Takahashi D (2019)	31606272	239579	10003	Bivalent ligand 263	AUTAC3|Bivalent_ligand_263	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	AUTAC/ATTEC	Autophagosome Tethering Compound; structured as a LC3 autophagosome recruiting moiety--linker--target binding moiety; target degraded via autophagic degradation	117036	23476	-	BRD4	CAP|HUNK1|HUNKI|MCAP	9606	Homo sapiens	target	Standardized BVL Name: AUTAC3  (S-guanylation --- BRD4:JQ1)	-
30534	106543	25	RP11-83J21.1	ABL1	ABL|JTK7|bcr/abl|c-ABL|c-ABL1|p150|v-abl	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10010	Bivalent Ligand 264	SK-3-91|Bivalent_Ligand_264	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: SK-3-91 (CRBN:pomalidomide--- ABL1:TAE684)	-
30612	125700	120892	-	LRRK2	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10010	Bivalent Ligand 264	SK-3-91|Bivalent_Ligand_264	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: SK-3-91 (CRBN:pomalidomide--- LRRK2:TAE684)	-
30648	111549	5562	-	PRKAA1	AMPK|AMPKa1	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10010	Bivalent Ligand 264	SK-3-91|Bivalent_Ligand_264	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: SK-3-91 (CRBN:pomalidomide--- PRKAA1:TAE684)	-
30650	111550	5563	-	PRKAA2	AMPK|AMPK2|AMPKa2|PRKAA	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10010	Bivalent Ligand 264	SK-3-91|Bivalent_Ligand_264	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: SK-3-91 (CRBN:pomalidomide--- PRKAA2:TAE684)	-
30700	113996	8408	-	ULK1	ATG1|ATG1A|UNC51|Unc51.1|hATG1	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10010	Bivalent Ligand 264	SK-3-91|Bivalent_Ligand_264	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: SK-3-91 (CRBN:pomalidomide--- ULK1:TAE684)	-
30702	117470	25989	-	ULK3	-	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10010	Bivalent Ligand 264	SK-3-91|Bivalent_Ligand_264	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: SK-3-91 (CRBN:pomalidomide--- ULK3:TAE684)	-
30718	106543	25	RP11-83J21.1	ABL1	ABL|JTK7|bcr/abl|c-ABL|c-ABL1|p150|v-abl	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	8537	Bivalent ligand 120	TL12-186|Bivalent_ligand_120	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: TL12-186 (CRBN:pomalidomide--- ABL1:TAE684)	-
30806	111549	5562	-	PRKAA1	AMPK|AMPKa1	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	8537	Bivalent ligand 120	TL12-186|Bivalent_ligand_120	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: TL12-186 (CRBN:pomalidomide--- PRKAA1:TAE684)	-
30828	113996	8408	-	ULK1	ATG1|ATG1A|UNC51|Unc51.1|hATG1	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	8537	Bivalent ligand 120	TL12-186|Bivalent_ligand_120	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: TL12-186 (CRBN:pomalidomide--- ULK1:TAE684)	-
30830	117470	25989	-	ULK3	-	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	8537	Bivalent ligand 120	TL12-186|Bivalent_ligand_120	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: TL12-186 (CRBN:pomalidomide--- ULK3:TAE684)	-
30874	125700	120892	-	LRRK2	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10011	Bivalent Ligand 267	DB0646|Bivalent_Ligand_267	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: DB0646 (CRBN:Thalidomide--- LRRK2:GNF-7)	-
30932	113996	8408	-	ULK1	ATG1|ATG1A|UNC51|Unc51.1|hATG1	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10011	Bivalent Ligand 267	DB0646|Bivalent_Ligand_267	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: DB0646 (CRBN:Thalidomide--- ULK1:GNF-7)	-
31000	111549	5562	-	PRKAA1	AMPK|AMPKa1	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10006	Bivalent Ligand 268	FMF-06-098-1|Bivalent_Ligand_268	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	113269	7428	-	VHL	HRCA1|RCA1|VHL1|pVHL	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: FMF-06-098-1 (VHL:VHL-1--- PRKAA1:TAE)	-
31016	113996	8408	-	ULK1	ATG1|ATG1A|UNC51|Unc51.1|hATG1	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10006	Bivalent Ligand 268	FMF-06-098-1|Bivalent_Ligand_268	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	113269	7428	-	VHL	HRCA1|RCA1|VHL1|pVHL	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: FMF-06-098-1 (VHL:VHL-1--- ULK1:TAE)	-
31068	111549	5562	-	PRKAA1	AMPK|AMPKa1	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10005	Bivalent Ligand 269	TMX-02-174|Bivalent_Ligand_269	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: TMX-02-174 (CRBN:pomalidomide--- PRKAA1:Ceritinib)	-
31070	111550	5563	-	PRKAA2	AMPK|AMPK2|AMPKa2|PRKAA	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10005	Bivalent Ligand 269	TMX-02-174|Bivalent_Ligand_269	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: TMX-02-174 (CRBN:pomalidomide--- PRKAA2:Ceritinib)	-
31088	118878	29110	-	TBK1	NAK|T2K	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10005	Bivalent Ligand 269	TMX-02-174|Bivalent_Ligand_269	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: TMX-02-174 (CRBN:pomalidomide--- TBK1:Ceritinib)	-
31096	106543	25	RP11-83J21.1	ABL1	ABL|JTK7|bcr/abl|c-ABL|c-ABL1|p150|v-abl	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10035	Bivalent Ligand 270	DB0662|Bivalent_Ligand_270	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: DB0662 (CRBN:thalidomide---ABL1:GNF-7)	-
31158	113996	8408	-	ULK1	ATG1|ATG1A|UNC51|Unc51.1|hATG1	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10035	Bivalent Ligand 270	DB0662|Bivalent_Ligand_270	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: DB0662 (CRBN:thalidomide--- ULK1:GNF-7)	-
31206	111549	5562	-	PRKAA1	AMPK|AMPKa1	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10036	Bivalent Ligand 271	TL13-97|Bivalent_Ligand_271	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: TL13-97 (CRBN:pomalidomide--- PRKAA1:Rebastinib)	-
31220	113996	8408	-	ULK1	ATG1|ATG1A|UNC51|Unc51.1|hATG1	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10036	Bivalent Ligand 271	TL13-97|Bivalent_Ligand_271	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: TL13-97 (CRBN:pomalidomide--- ULK1:Rebastinib)	-
31222	117470	25989	-	ULK3	-	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10036	Bivalent Ligand 271	TL13-97|Bivalent_Ligand_271	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: TL13-97 (CRBN:pomalidomide--- ULK3:Rebastinib)	-
31226	106543	25	RP11-83J21.1	ABL1	ABL|JTK7|bcr/abl|c-ABL|c-ABL1|p150|v-abl	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10033	Bivalent Ligand 272	SB1-G-187|Bivalent_Ligand_272	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: SB1-G-187 (CRBN:Thalidomide---ABL1:Ponatinib)	-
31288	106543	25	RP11-83J21.1	ABL1	ABL|JTK7|bcr/abl|c-ABL|c-ABL1|p150|v-abl	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10034	Bivalent Ligand 273	DB1114|Bivalent_Ligand_273	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	113269	7428	-	VHL	HRCA1|RCA1|VHL1|pVHL	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: DB1114 (VHL:VHL-1---ABL1:GNF-7)	-
31348	113996	8408	-	ULK1	ATG1|ATG1A|UNC51|Unc51.1|hATG1	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10034	Bivalent Ligand 273	DB1114|Bivalent_Ligand_273	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	113269	7428	-	VHL	HRCA1|RCA1|VHL1|pVHL	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: DB1114 (VHL:VHL-1--- ULK1:GNF-7)	-
31350	106543	25	RP11-83J21.1	ABL1	ABL|JTK7|bcr/abl|c-ABL|c-ABL1|p150|v-abl	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10039	Bivalent Ligand 274	DB1113|Bivalent_Ligand_274	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	113269	7428	-	VHL	HRCA1|RCA1|VHL1|pVHL	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: DB1113 (VHL:VHL-1---ABL1:GNF-7)	-
31412	113996	8408	-	ULK1	ATG1|ATG1A|UNC51|Unc51.1|hATG1	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10039	Bivalent Ligand 274	DB1113|Bivalent_Ligand_274	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	113269	7428	-	VHL	HRCA1|RCA1|VHL1|pVHL	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: DB1113 (VHL:VHL-1--- ULK1:GNF-7)	-
31454	111549	5562	-	PRKAA1	AMPK|AMPKa1	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10040	Bivalent Ligand 275	TMX-02-138|Bivalent_Ligand_275	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: TMX-02-138 (CRBN:pomalidomide--- PRKAA1:Ceritinib)	-
31456	111550	5563	-	PRKAA2	AMPK|AMPK2|AMPKa2|PRKAA	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10040	Bivalent Ligand 275	TMX-02-138|Bivalent_Ligand_275	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: TMX-02-138 (CRBN:pomalidomide--- PRKAA2:Ceritinib)	-
31536	136426	440275	-	EIF2AK4	GCN2|PVOD2	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10038	Bivalent Ligand 277	RSS0680|Bivalent_Ligand_277	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	113269	7428	-	VHL	HRCA1|RCA1|VHL1|pVHL	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: RSS0680 (VHL:VHL-1--- EIF2AK4:Thienopyrimidines)	-
31608	111549	5562	-	PRKAA1	AMPK|AMPKa1	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10041	Bivalent Ligand 278	SK-3-93|Bivalent_Ligand_278	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: SK-3-93 (CRBN:Thalidomide--- PRKAA1:TAE684)	-
31660	113996	8408	-	ULK1	ATG1|ATG1A|UNC51|Unc51.1|hATG1	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10042	Bivalent Ligand 279	DB0614|Bivalent_Ligand_279	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: DB0614 (CRBN:Thalidomide--- ULK1:Thienopyrimidines)	-
31662	117470	25989	-	ULK3	-	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10042	Bivalent Ligand 279	DB0614|Bivalent_Ligand_279	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: DB0614 (CRBN:Thalidomide--- ULK3:Thienopyrimidines)	-
31706	111549	5562	-	PRKAA1	AMPK|AMPKa1	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10067	Bivalent Ligand 283	LT2-49|Bivalent_Ligand_283	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: LT2-49 (CRBN:Thalidomide--- PRKAA1:TAE684)	-
31756	106543	25	RP11-83J21.1	ABL1	ABL|JTK7|bcr/abl|c-ABL|c-ABL1|p150|v-abl	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10065	Bivalent Ligand 285	SB1-G-192-1|Bivalent_Ligand_285	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: SB1-G-192-1 (CRBN:Thalidomide---ABL1:PP58 (kinobeads) 212391-57-6)	-
31928	113996	8408	-	ULK1	ATG1|ATG1A|UNC51|Unc51.1|hATG1	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10061	Bivalent Ligand 289	BSJ-04-178|Bivalent_Ligand_289	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: BSJ-04-178 (CRBN:Thalidomide--- ULK1:MRT68921)	-
32098	113996	8408	-	ULK1	ATG1|ATG1A|UNC51|Unc51.1|hATG1	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10086	Bivalent Ligand 295	RSS0628|Bivalent_Ligand_295	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: RSS0628 (CRBN:Thalidomide--- ULK1:Thienopyrimidines)	-
32100	117470	25989	-	ULK3	-	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10086	Bivalent Ligand 295	RSS0628|Bivalent_Ligand_295	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: RSS0628 (CRBN:Thalidomide--- ULK3:Thienopyrimidines)	-
